2.000000
36 36 36
13.296283 -0.301227 3.803596
-22.703718 -36.301228 -32.196404
104.284594 2936.185311 657.343842
0.086084 0.204674 -0.975037 72.252625
14918 14 18 11
0.389650 -0.346548 0.853274 105.676041
16214 14 18 12
0.237151 -0.279462 0.930408 119.361313
17510 14 18 13
0.102242 -0.177144 0.978860 133.252228
18806 14 18 14
-0.061002 -0.020589 0.997925 145.198898
20102 14 18 15
-0.416310 0.268362 0.868716 152.906067
21398 14 18 16
-0.853657 0.503883 -0.131804 155.081985
38246 14 18 29
0.263928 -0.133662 -0.955236 117.630302
39542 14 18 30
0.110631 -0.098262 -0.988992 99.419884
40838 14 18 31
0.063524 -0.080127 -0.994758 73.926773
18842 14 19 14
0.084711 -0.502493 0.860421 141.512161
20138 14 19 15
-0.003927 -0.648902 0.760862 151.090637
21434 14 19 16
-0.301668 -0.953408 0.003194 154.303818
39578 14 19 30
0.033026 -0.395448 -0.917894 93.187164
40874 14 19 31
0.025676 -0.318277 -0.947650 68.328400
21470 14 20 16
0.254084 -0.966816 0.026619 145.286697
15026 14 21 11
0.502313 -0.390939 0.771264 82.262085
16322 14 21 12
0.285634 -0.543493 0.789321 91.469566
20210 14 21 15
0.409089 -0.872082 0.268550 125.798630
21506 14 21 16
0.396024 -0.917737 -0.030387 128.063522
35762 14 21 27
-0.245099 -0.935433 -0.254739 103.365547
37058 14 21 28
-0.205920 -0.849482 -0.485775 96.402519
16358 14 22 12
0.308938 -0.177213 0.934426 86.717979
17654 14 22 13
0.378140 -0.533341 0.756676 95.002579
18950 14 22 14
0.487423 -0.751932 0.443865 103.469505
20246 14 22 15
0.516007 -0.853140 0.076740 107.855110
11246 14 24 8
0.337390 0.590454 0.733165 109.509171
11282 14 25 8
-0.086337 -0.681299 0.726896 108.070221
12578 14 25 9
-0.758487 -0.649680 0.051118 112.692863
12614 14 26 9
-0.421195 -0.882351 0.209884 100.060143
19094 14 26 14
-0.177623 0.079437 -0.980887 105.480164
19130 14 27 14
-0.225640 -0.686469 -0.691265 100.670639
20426 14 27 15
-0.000276 -0.419914 -0.907564 84.349091
27591 15 10 21
0.569045 0.765528 0.300258 93.376961
28887 15 10 22
0.709090 0.697529 0.103170 98.932426
30183 15 10 23
0.775220 0.612278 -0.155403 98.249550
5631 15 12 4
0.373803 0.758610 0.533651 77.373314
6927 15 12 5
0.424544 0.895415 0.134143 84.748703
17295 15 12 13
-0.674963 0.609163 0.416347 99.110977
19887 15 12 15
-0.543738 0.829128 0.129983 110.955521
5667 15 13 4
0.408459 0.606372 0.682257 91.570808
6963 15 13 5
0.569782 0.798184 0.195577 99.310127
19923 15 13 15
-0.729012 0.584658 0.355973 127.003166
22515 15 13 17
-0.539322 0.822226 0.181867 137.026428
19959 15 14 15
-0.831468 0.203046 0.517140 134.020905
21255 15 14 16
-0.876211 0.244002 0.415593 141.555817
22551 15 14 17
-0.905777 0.297752 0.301516 146.771027
23847 15 14 18
-0.930706 0.341050 0.132179 149.429565
25143 15 14 19
-0.927771 0.324037 -0.185044 149.437943
26439 15 14 20
-0.722359 0.129867 -0.679214 146.989471
29031 15 14 22
-0.071427 -0.234376 -0.969518 136.662048
30327 15 14 23
0.065371 -0.158465 -0.985198 129.724304
32919 15 14 25
0.199193 0.452663 -0.869148 113.377792
34215 15 14 26
0.171451 0.700429 -0.692823 104.117889
22587 15 15 17
-0.938879 -0.269753 0.213870 146.298706
23883 15 15 18
-0.888885 -0.457893 0.014752 147.883286
26475 15 15 20
-0.473636 -0.756174 -0.451519 143.104828
27771 15 15 21
-0.258539 -0.782246 -0.566788 137.831818
30363 15 15 23
-0.053409 -0.747763 -0.661814 125.674110
31659 15 15 24
-0.003688 -0.626640 -0.779300 120.287888
34251 15 15 26
-0.037491 0.857219 -0.513585 112.255173
10959 15 16 8
0.387558 0.016751 -0.921693 95.457054
12255 15 16 9
-0.647203 0.523162 0.554464 94.682419
36879 15 16 28
-0.314080 0.824128 -0.471346 114.556679
38175 15 16 29
-0.272266 0.645923 -0.713201 103.791016
4515 15 17 3
0.320738 -0.146032 0.935843 97.167999
5811 15 17 4
0.770962 -0.188035 0.608490 110.921730
36915 15 17 28
-0.699560 0.520988 -0.489068 122.519989
38211 15 17 29
-0.459347 0.316171 -0.830082 113.451942
5847 15 18 4
0.703427 -0.527224 0.476682 104.585907
13623 15 18 10
-0.193834 -0.557298 0.807371 96.972321
14919 15 18 11
-0.523491 -0.388996 0.758050 105.091652
40839 15 18 31
-0.288711 -0.101564 -0.952014 70.590538
12363 15 19 9
0.782085 -0.605157 0.148754 87.681030
13659 15 19 10
0.012282 -0.794667 0.606922 90.967239
38283 15 19 29
-0.488912 -0.518980 -0.701160 107.131088
39579 15 19 30
-0.373773 -0.407620 -0.833151 88.343231
40875 15 19 31
-0.291824 -0.331723 -0.897106 64.481377
13695 15 20 10
0.192321 -0.881968 0.430286 84.321724
38319 15 20 29
-0.430329 -0.648773 -0.627622 93.385620
39615 15 20 30
-0.350243 -0.560709 -0.750290 74.882812
20211 15 21 15
-0.182518 -0.861022 0.474688 128.377747
21507 15 21 16
-0.010779 -0.999028 0.042739 132.170059
30579 15 21 23
0.474510 -0.652729 -0.590580 112.796669
31875 15 21 24
0.290009 -0.791965 -0.537295 108.496262
33171 15 21 25
-0.042180 -0.934902 -0.352390 105.075302
34467 15 21 26
-0.303861 -0.913329 -0.271106 102.100365
20247 15 22 15
0.127174 -0.949797 0.285856 113.940498
28059 15 23 21
0.522743 -0.850289 0.061224 93.022446
29355 15 23 22
0.498430 -0.864997 -0.057861 93.157188
11247 15 24 8
-0.958749 0.084971 0.271258 108.348297
28095 15 24 21
0.488109 -0.867922 0.091980 72.862305
29391 15 24 22
0.467241 -0.884124 0.003226 74.070183
30687 15 24 23
0.464451 -0.879760 -0.101525 72.981651
9987 15 25 7
-0.230035 -0.668647 0.707103 93.489494
11283 15 25 8
-0.602451 -0.759272 0.246087 102.589844
12579 15 25 9
-0.822772 -0.521026 -0.227108 102.200516
19095 15 26 14
-0.615104 -0.109405 -0.780818 101.831947
17835 15 27 13
-0.621465 -0.741073 0.254149 96.795532
19131 15 27 14
-0.422297 -0.782329 -0.457850 95.685158
30148 16 9 23
0.407265 0.912608 -0.035787 94.464531
26296 16 10 20
0.122609 0.821144 0.557395 90.933434
27592 16 10 21
0.265739 0.830687 0.489225 104.193108
28888 16 10 22
0.442316 0.852495 0.278583 113.018089
30184 16 10 23
0.594149 0.799238 -0.090582 115.078468
31480 16 10 24
0.627016 0.656731 -0.418994 109.243507
26332 16 11 20
0.003056 0.836405 0.548103 110.498230
5632 16 12 4
0.035188 0.778598 0.626536 81.989418
6928 16 12 5
0.059452 0.991514 0.115606 89.598839
5668 16 13 4
-0.084128 0.556693 0.826447 94.692375
6964 16 13 5
-0.100177 0.969930 0.221812 102.747978
22552 16 14 17
-0.956847 0.138149 0.255652 128.168701
22588 16 15 17
-0.962723 -0.154826 0.221796 127.615677
12256 16 16 9
-0.884759 0.444449 -0.140239 90.041084
5812 16 17 4
-0.209981 0.122366 0.970018 114.822647
5848 16 18 4
0.129766 -0.412298 0.901760 112.617088
7144 16 18 5
0.855130 -0.427489 0.293269 120.661964
13624 16 18 10
-0.931519 -0.342937 0.121102 92.095329
5884 16 19 4
0.272200 -0.635062 0.722913 102.027786
7180 16 19 5
0.663771 -0.648448 0.372725 113.473839
37024 16 20 28
-0.593740 -0.634631 -0.494688 93.564987
38320 16 20 29
-0.562907 -0.571703 -0.596901 80.129204
20212 16 21 15
-0.627180 -0.436149 0.645305 121.694534
21508 16 21 16
-0.600547 -0.688016 0.407402 128.726944
30580 16 21 23
0.568239 -0.445301 -0.691962 117.108673
31876 16 21 24
0.383252 -0.567892 -0.728435 111.302902
33172 16 21 25
0.040794 -0.730426 -0.681772 105.176315
20248 16 22 15
-0.285595 -0.755041 0.590211 112.633965
29320 16 22 22
0.554029 -0.778190 -0.295757 115.619286
28060 16 23 21
0.465190 -0.885171 -0.008364 103.686668
29356 16 23 22
0.456064 -0.881728 -0.120675 102.513802
9952 16 24 7
-0.592336 -0.510325 0.623463 96.514465
11248 16 24 8
-0.896435 -0.400286 -0.190201 99.542305
28096 16 24 21
0.381563 -0.923558 0.038086 83.470276
29392 16 24 22
0.369718 -0.928834 -0.024021 83.694351
30688 16 24 23
0.400509 -0.909815 -0.108764 82.297371
9988 16 25 7
-0.542835 -0.717967 0.435722 84.987915
11284 16 25 8
-0.731015 -0.682357 -0.002378 89.681587
30724 16 25 23
0.324047 -0.945857 -0.018650 61.872288
32020 16 25 24
0.380604 -0.918900 -0.103750 60.648594
17836 16 27 13
-0.670005 -0.625725 0.399452 85.212791
19132 16 27 14
-0.587015 -0.792890 -0.163518 87.977089
20428 16 27 15
-0.239234 -0.686012 -0.687135 80.205078
19168 16 28 14
-0.384366 -0.916219 -0.113161 71.366211
30149 17 9 23
0.009836 0.998835 0.047246 100.089561
28889 17 10 22
-0.038692 0.906515 0.420396 117.066177
30185 17 10 23
0.059501 0.996808 0.053222 121.536324
31481 17 10 24
0.213507 0.892747 -0.396760 118.535782
32777 17 10 25
0.318629 0.704805 -0.633818 108.022408
26333 17 11 20
-0.227207 0.669465 0.707244 107.727531
30221 17 11 23
0.095106 0.989971 -0.104466 131.222839
31517 17 11 24
0.398799 0.380004 -0.834599 127.677872
32813 17 11 25
0.449066 0.271979 -0.851097 117.768776
6929 17 12 5
-0.387876 0.912556 0.129589 86.814117
8225 17 12 6
-0.324277 0.834505 -0.445473 83.504654
26369 17 12 20
-0.515807 0.526252 0.676019 118.535294
6965 17 13 5
-0.781824 0.582078 0.223466 97.709793
8261 17 13 6
-0.597016 0.523419 -0.607951 94.598480
7001 17 14 5
-0.970259 0.132758 0.202416 101.295387
13553 17 16 10
-0.912296 0.364831 0.186049 82.427414
14849 17 16 11
-0.912275 0.208459 0.352561 85.090149
16145 17 16 12
-0.955405 0.114797 0.272071 88.370499
17441 17 16 13
-0.988973 0.064020 0.133540 90.750771
5813 17 17 4
-0.658613 0.242953 0.712181 106.449608
5849 17 18 4
-0.471316 -0.072083 0.879014 108.620583
7145 17 18 5
-0.606457 0.270302 0.747761 121.155045
8441 17 18 6
-0.134151 0.802915 -0.580802 122.063965
5885 17 19 4
-0.197918 -0.428198 0.881745 102.722878
7181 17 19 5
-0.004615 -0.512688 0.858563 119.121590
8477 17 19 6
0.922027 -0.371925 -0.107418 124.346344
24065 17 20 18
-0.663965 0.687477 0.294152 127.069016
25361 17 20 19
-0.438439 0.865072 0.243766 129.272156
27953 17 20 21
0.324929 0.801445 -0.502104 129.037994
29249 17 20 22
0.448358 0.425372 -0.786151 126.155701
30545 17 20 23
0.409643 0.099052 -0.906852 121.805244
31841 17 20 24
0.210413 -0.256907 -0.943252 116.459229
33137 17 20 25
-0.124938 -0.545253 -0.828908 110.235069
34433 17 20 26
-0.371848 -0.630728 -0.681111 102.697495
35729 17 20 27
-0.491001 -0.615599 -0.616405 93.031456
20213 17 21 15
-0.669374 -0.060123 0.740489 110.941109
21509 17 21 16
-0.745044 -0.058993 0.664401 120.936333
22805 17 21 17
-0.777420 -0.112115 0.618909 126.937294
24101 17 21 18
-0.631723 -0.336272 0.698461 130.139236
27989 17 21 21
0.665703 -0.410575 -0.623112 130.039078
20249 17 22 15
-0.437858 -0.429944 0.789575 107.138878
21545 17 22 16
-0.322211 -0.709576 0.626644 116.362679
26729 17 22 20
0.418608 -0.907153 -0.042912 125.966125
28025 17 22 21
0.450710 -0.870374 -0.198267 124.697594
8621 17 23 6
-0.273602 -0.548447 0.790157 85.993683
9917 17 23 7
-0.516446 -0.754882 0.404272 96.063438
11213 17 23 8
-0.563835 -0.628962 -0.535254 95.332794
7361 17 24 5
-0.314940 -0.467384 0.826054 57.042706
8657 17 24 6
-0.470874 -0.561084 0.680781 74.782051
9953 17 24 7
-0.676950 -0.662136 0.321426 85.632469
11249 17 24 8
-0.754786 -0.620725 -0.212129 86.613716
26801 17 24 20
0.270357 -0.962759 0.001677 90.795212
28097 17 24 21
0.241058 -0.970510 0.001501 90.871544
11285 17 25 8
-0.724507 -0.685698 -0.070048 73.021965
33317 17 25 25
0.288174 -0.921270 -0.261185 64.288055
34613 17 25 26
0.261362 -0.817062 -0.513907 56.948940
35909 17 25 27
0.186691 -0.667747 -0.720597 45.771950
19097 17 26 14
-0.885050 -0.380252 0.268505 86.074638
20393 17 26 15
-0.523375 -0.669081 -0.527644 84.739029
19133 17 27 14
-0.668788 -0.738400 0.086534 77.795143
20429 17 27 15
-0.409974 -0.794095 -0.448702 74.558029
30186 18 10 23
-0.430147 0.895938 0.110763 117.688652
31482 18 10 24
-0.381374 0.897123 -0.222990 116.716560
32778 18 10 25
-0.199033 0.834124 -0.514416 109.512474
34074 18 10 26
-0.001690 0.737922 -0.674884 96.449806
26334 18 11 20
-0.199091 0.599947 0.774872 102.959435
27630 18 11 21
-0.285473 0.631443 0.720961 116.510803
32814 18 11 25
-0.239304 0.405144 -0.882379 119.957954
34110 18 11 26
0.094888 0.409191 -0.907502 108.239052
35406 18 11 27
0.253396 0.430832 -0.866126 92.053642
6930 18 12 5
-0.697001 0.698707 0.161240 77.032059
34146 18 12 26
0.201018 -0.185938 -0.961779 109.963097
6966 18 13 5
-0.933717 0.273720 0.230761 85.566429
19998 18 15 15
-0.949277 0.306573 0.069897 76.771690
21294 18 15 16
-0.912135 0.184989 0.365771 79.895798
18738 18 16 14
-0.966903 0.069959 -0.245364 79.991165
23922 18 16 18
-0.501639 -0.052789 0.863465 98.899574
25218 18 16 19
-0.256607 -0.104904 0.960806 109.771683
26550 18 17 20
0.154289 0.018375 0.987855 117.063301
27846 18 17 21
0.788026 0.142216 0.598991 120.800072
29142 18 17 22
0.824457 0.395669 -0.404619 120.871361
30438 18 17 23
0.618797 0.551172 -0.559733 119.065819
7146 18 18 5
-0.759270 0.352787 0.546854 110.462280
8442 18 18 6
-0.691901 0.721977 0.004737 116.037758
29178 18 18 22
0.489476 0.749684 -0.445407 122.172462
30474 18 18 23
0.357991 0.444334 -0.821224 120.611069
31770 18 18 24
0.262760 0.066504 -0.962567 118.478897
33066 18 18 25
0.005814 -0.417917 -0.908467 115.918976
7182 18 19 5
-0.568686 -0.090873 0.817520 113.445045
8478 18 19 6
-0.770980 0.372573 0.516506 123.558899
9774 18 19 7
-0.129943 0.692228 -0.709884 121.895348
26622 18 19 20
-0.265245 0.807135 0.527426 122.811279
7218 18 20 5
-0.290891 -0.467204 0.834927 106.863930
8514 18 20 6
-0.202236 -0.616121 0.761246 121.381386
9810 18 20 7
0.501131 -0.531176 -0.683169 124.034332
25362 18 20 19
-0.449549 0.766518 0.458646 125.565979
26658 18 20 20
-0.361757 0.885719 0.290919 128.634048
24102 18 21 18
-0.676356 0.330940 0.658043 126.365944
25398 18 21 19
-0.663477 0.340232 0.666363 130.274368
22842 18 22 17
-0.449264 -0.589936 0.670923 119.258110
24138 18 22 18
-0.293858 -0.820699 0.490001 124.322800
25434 18 22 19
-0.075267 -0.960555 0.267710 127.352959
26730 18 22 20
0.129026 -0.990325 0.051075 128.603043
26802 18 24 20
0.110491 -0.993802 -0.012217 95.265083
25542 18 25 19
0.089585 -0.986181 -0.139358 73.024895
26838 18 25 20
0.078578 -0.994828 -0.064364 70.569160
34614 18 25 26
0.030343 -0.824784 -0.564633 59.750011
35910 18 25 27
-0.030763 -0.640217 -0.767578 47.204994
19098 18 26 14
-0.786637 -0.455351 0.416962 75.289413
20394 18 26 15
-0.683222 -0.725098 -0.086256 77.754257
20430 18 27 15
-0.553955 -0.810566 -0.190044 66.253571
27631 19 11 21
-0.178428 0.781994 0.597200 112.864296
32815 19 11 25
-0.746506 0.486440 -0.453988 113.238495
34111 19 11 26
-0.508202 0.549800 -0.662911 104.965111
35407 19 11 27
-0.223250 0.584785 -0.779862 92.698364
6931 19 12 5
-0.838463 0.511800 0.187189 62.116684
34147 19 12 26
-0.507307 -0.005184 -0.861750 108.850639
35443 19 12 27
-0.151281 0.252162 -0.955787 99.323235
6967 19 13 5
-0.958117 0.146920 0.245819 68.558250
8263 19 13 6
-0.955970 0.227965 -0.184807 69.159065
7003 19 14 5
-0.961259 -0.070007 0.266607 68.828720
8299 19 14 6
-0.994943 -0.025424 -0.097168 70.486488
38107 19 14 29
0.137719 0.077278 -0.987452 77.785927
39403 19 14 30
0.101756 0.054936 -0.993291 60.587421
14815 19 15 11
0.065142 0.801089 0.594990 75.765762
38143 19 15 29
0.061666 0.013391 -0.998007 78.437599
39439 19 15 30
0.018819 -0.054483 -0.998337 60.479580
25219 19 16 19
0.372308 0.002252 0.928106 111.099007
26515 19 16 20
0.685834 -0.056365 0.725572 121.395515
36883 19 16 28
0.093257 0.083467 -0.992137 94.303223
30439 19 17 23
0.764309 0.010450 -0.644765 121.647079
35623 19 17 27
0.165426 -0.117021 -0.979255 106.649689
36919 19 17 28
0.028609 -0.174816 -0.984185 93.743927
34363 19 18 26
-0.005368 -0.682026 -0.731309 111.017029
35659 19 18 27
-0.012364 -0.558315 -0.829537 102.203285
9775 19 19 7
-0.671537 0.733009 -0.108331 116.160942
34399 19 19 26
-0.190633 -0.712699 -0.675070 102.916870
35695 19 19 27
-0.132553 -0.675179 -0.725646 92.000031
8515 19 20 6
-0.646487 -0.217377 0.731302 114.019463
9811 19 20 7
-0.947897 0.029433 0.317215 122.075363
11107 19 20 8
-0.013953 0.440727 -0.897533 118.844856
9847 19 21 7
-0.328491 -0.820799 0.467315 116.476944
11143 19 21 8
0.253692 -0.824235 -0.506238 117.264862
20251 19 22 15
-0.174829 -0.234558 0.956252 97.869102
21547 19 22 16
-0.442574 -0.286541 0.849719 106.661308
22843 19 22 17
